Contenido,Imagen,Usuario,URL,fecha,comentarios,retweet,like,vistas
HAHAHA ,https://pbs.twimg.com/media/Ew2q4RSVcAE_Bbe?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1373043095034593281,19/03/21,41,35,598,
Thanks much!! I know is is something important to every artists in the space and this is really just the beginning!!! honored to be working with this team in it though ,,@beeple,https://twitter.com/beeple/status/1372656285980704775,18/03/21,41,24,416,
WOW. ,https://pbs.twimg.com/media/E_gs6PaWEAU0Rhb?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1438950765675094023,17/09/21,41,37,583,
ONE STONK TO RULE THEM ALL,https://pbs.twimg.com/media/Esyp5wFW4AQfvdA?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1354644498945613828,27/01/21,40,611,5K,
Hahahah!!! ,,@beeple,https://twitter.com/beeple/status/1398699257096556546,29/05/21,39,50,965,
YESSSS.  ,,@beeple,https://twitter.com/beeple/status/1372894844742479873,19/03/21,38,73,609,
honored to be a part of curating this amazing collection!!! Thanks much to ,,@beeple,https://twitter.com/beeple/status/1405663637063208961,17/06/21,38,69,376,
The honor is absolutely all mine!!! ,,@beeple,https://twitter.com/beeple/status/1395240303758647298,19/05/21,38,41,681,
 amazing to see traditional artists enter the space in such a well thought out and crafted way ,,@beeple,https://twitter.com/beeple/status/1430020424000327681,23/08/21,38,38,318,
"yep…

",,@beeple,https://twitter.com/beeple/status/1475483986126417920,27/12/21,38,64,216,
"Hahahhahaha bro, so fucking relieved. ",https://pbs.twimg.com/media/EvFkmykVkAEnxpG?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1365002428169424899,25/02/21,37,54,1.2K,
BEEPLE 2020 COLLECTION TOKEN HOLDERS!!,https://pbs.twimg.com/media/EtUAMDUWgAA2FD0?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1356994629632217088,02/03/21,37,54,587,
" 5 MINUTES!!!!

",https://pbs.twimg.com/media/E0a9dIIWEAYEuTw?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1389005847985065984,05/02/21,37,37,602,
great article on the promise of digital art ,,@beeple,https://twitter.com/beeple/status/1428700619603382283,20/08/21,37,59,303,
.,,@beeple,https://twitter.com/beeple/status/1438688966052655105,16/09/21,37,47,715,
omg absolutely gutted wtf ,https://pbs.twimg.com/media/FFTHeDDX0BgXOis?format=png&name=small,@beeple,https://twitter.com/beeple/status/1465056916955185162,28/11/21,37,61,1.2K,
beyond honored and humbled to be a part of this. ,https://pbs.twimg.com/media/EuWf2jBXMAEUMst?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1361677289348599813,16/02/21,36,75,850,
DAD BOD,https://pbs.twimg.com/media/EuPdu_0XcAA3Ezm?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1361176580991700993,14/02/21,36,221,2K,
"LEADERBOARD ENDING IN 30 minutes
FLOOR at $21K - top 100 bids receive NFT and physicals 

",,@beeple,https://twitter.com/beeple/status/1389000033320714241,05/02/21,36,30,334,
 come chattttt ,,@beeple,https://twitter.com/beeple/status/1438194671839219716,15/09/21,36,25,212,
truth.,https://pbs.twimg.com/media/EvXu092WgAEVFJj?format=jpg&name=900x900,@beeple,https://twitter.com/beeple/status/1366260657885237249,28/02/21,35,341,2.5K,
SUNSET,https://pbs.twimg.com/media/EtmTux2WgAQEh4X?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1358279222310154240,02/06/21,35,314,2.8K,
NEW FRIEND,https://pbs.twimg.com/media/Estnx21W4AExuKK?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1354290256305123330,26/01/21,35,267,2.8K,
"Of course closer, while of course not REMOTELY perfect, the concept of digital ownership is definitely going to be “a thing” moving forward, like it or not. ",,@beeple,https://twitter.com/beeple/status/1396610865487650818,23/05/21,35,45,625,
"FUCK YES. count me in. 

buzzlightmilkers vs. kim-jong cyborg vs. rottingflesh pikachu monster

",,@beeple,https://twitter.com/beeple/status/1412940853799235587,07/07/21,35,24,349,
MUSHROOM KINGDOM,https://pbs.twimg.com/media/EtB7AO-XEAEoace?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1355718769163833348,30/01/21,34,305,2.6K,
FOMO,https://pbs.twimg.com/media/ErWIGhcW4AAxp16?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1348133313366654982,01/09/21,34,267,2.6K,
HUGE THANKS to ,,@beeple,https://twitter.com/beeple/status/1365373232212246535,26/02/21,33,72,593,
THROUGH THE LOOKING-GLASS,https://pbs.twimg.com/media/EvC_1P-WQAMz1fX?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1364801763002503168,24/02/21,33,188,2.2K,
PROOF OF WORK,https://pbs.twimg.com/media/Et6vnGtWgAMNRFz?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1359717770489958409,02/10/21,33,219,2.4K,
NEW NORMAL,https://pbs.twimg.com/media/EtW1B7NXEAADZ1Y?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1357189948626059268,02/03/21,33,150,1.5K,
excited to host an AMA tonight on the Beeple collector’s discord!!! ,https://pbs.twimg.com/media/E0Fk3nzWEAUZCCv?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1387501086169341959,28/04/21,33,28,510,
 LFG ,,@beeple,https://twitter.com/beeple/status/1456278006935195648,11/04/21,33,17,278,
UPCOMING WATERFALL,https://pbs.twimg.com/media/Eu9xl0lXMAAy_BE?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1364435432197533699,23/02/21,32,199,2.5K,
BEAR MARKET,https://pbs.twimg.com/media/ErgY2ZWXYAAzUL4?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1348855441552453634,01/11/21,32,181,1.9K,
"Thanks much for having me, had a great time chatting!!! ",,@beeple,https://twitter.com/beeple/status/1378029797151027202,04/02/21,32,19,541,
ENDING NOW!!!! THE FUCKING FIRST COVER OF ,,@beeple,https://twitter.com/beeple/status/1395921448632557568,21/05/21,32,48,441,
,,@beeple,https://twitter.com/beeple/status/1390805162533470209,05/07/21,32,18,282,
Godspeed fren. ,,@beeple,https://twitter.com/beeple/status/1441267164141342725,24/09/21,32,50,495,
"a MASSIVE, MASSIVE thank you to ",https://pbs.twimg.com/media/EuU7vD6VoAEhuKA?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1361678584453160963,16/02/21,31,72,508,
BEYOND MEAT,https://pbs.twimg.com/media/ErldijsXUAIFwDj?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1349212944547143680,01/12/21,31,160,2K,
,,@beeple,https://twitter.com/beeple/status/1394660414491926535,18/05/21,31,34,482,
little peak behind the scenes with ,,@beeple,https://twitter.com/beeple/status/1434143406767415297,04/09/21,31,25,217,
as a longtime superfan of ,,@beeple,https://twitter.com/beeple/status/1374363843292508166,23/03/21,30,19,429,
6 MINUTES!!!! ,,@beeple,https://twitter.com/beeple/status/1411005364628250633,07/02/21,30,23,246,
,,@beeple,https://twitter.com/beeple/status/1476602750041530378,30/12/21,30,63,216,
talking with ,,@beeple,https://twitter.com/beeple/status/1458456298249392140,11/10/21,30,22,264,
will be doing an AMA this Sunday in the collectors channel of the discord!!  If you own one of my NFT’s come hang Sunday night at 8pm EST!!! ,,@beeple,https://twitter.com/beeple/status/1426583075794952197,14/08/21,29,25,172,
me and ,,@beeple,https://twitter.com/beeple/status/1414247885370187777,07/11/21,29,64,463,
,,@beeple,https://twitter.com/beeple/status/1411424151982817283,07/03/21,29,25,249,
A TRUE LEGEND ,,@beeple,https://twitter.com/beeple/status/1470815163771195394,14/12/21,29,49,235,
RELEASE THE BEZOS,https://pbs.twimg.com/media/EtRqqwuXYAA_KSa?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1356826696368984064,02/02/21,28,239,2.6K,
"DO NOT PASS GO, DO NOT COLLECT $200",https://pbs.twimg.com/media/Es3wQ3UXYAEDXYa?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1355003351147159554,28/01/21,28,576,4.2K,
QUIET PLACE ,https://pbs.twimg.com/media/EsTcd-GUcAccs4l?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1352448417532792832,21/01/21,28,151,1.9K,
HUGE honor to have ,,@beeple,https://twitter.com/beeple/status/1408068513353199621,24/06/21,28,13,203,
"“30K” - DAY 4995
EDITION OF ONE
24K GOLD BASE 
ENDS AT 7PM EST

",https://pbs.twimg.com/media/E0aoIn9XMAcPsz9?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1388982405940367360,05/02/21,28,42,519,
 SO PUMPEDDDD ,https://pbs.twimg.com/media/FC0QEGuaUAAyEuu?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1454245218228781056,29/10/21,28,44,369,
"WOW!  amazing to see how far we have come this year!

bringing in new voices from the traditional art world to help provide art historical context as we ALL shape the future of this community is a huge plus for everyone!!  ",,@beeple,https://twitter.com/beeple/status/1468610665833189377,12/08/21,28,44,290,
REST IN PEACE MOTHERFUCKER ,https://pbs.twimg.com/media/EuUpmCVWgAEBoSr?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1361540306420785153,15/02/21,27,131,1.9K,
,,@beeple,https://twitter.com/beeple/status/1422706344419790848,08/03/21,27,32,259,
"thanks for all the fun in the discord this morning and last, gave away a lot of signed prints.  ",,@beeple,https://twitter.com/beeple/status/1441053664798519297,23/09/21,27,13,174,
Hahahahhaa just thanks to everyone at ,https://pbs.twimg.com/media/E_NP8iWUcAUXxUm?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1437582562550034433,13/09/21,27,9,251,
wow so you guys think the everydays are only worth $6 trillion??? ,https://pbs.twimg.com/media/EunB1fLWgAgfH2w?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1362833489754734601,19/02/21,26,20,431,
"will be speaking with The New Yorker live in 20 minutes!!!

",https://pbs.twimg.com/media/E0GFhENWUAEDd1Z?format=jpg&name=900x900,@beeple,https://twitter.com/beeple/status/1387536978074390533,28/04/21,26,31,538,
 ,,@beeple,https://twitter.com/beeple/status/1427732514756562951,17/08/21,26,26,578,
,,@beeple,https://twitter.com/beeple/status/1464380928898256897,26/11/21,26,19,318,
MT. SHREKMORE,https://pbs.twimg.com/media/EuAC9S_WQAMwi5t?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1360090782791831553,02/11/21,25,190,1.6K,
484 ERROR,https://pbs.twimg.com/media/Es9FINbXUAAKEuy?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1355378805410586626,29/01/21,25,162,1.7K,
 ,,@beeple,https://twitter.com/beeple/status/1424437189140795396,08/08/21,25,15,217,
LFGGGGGGGG,,@beeple,https://twitter.com/beeple/status/1449545657895817221,16/10/21,25,28,254,
"*** for this attending Basel this year ***

Will be doing a talk with legendary Peter Saul.  Extremely honored for this opportunity!!! 

Dec. 1st, 10:30am at the Bass Museum!! Come say hey!! ",,@beeple,https://twitter.com/beeple/status/1461498935953039364,18/11/21,25,31,345,
ON-CHAIN ,https://pbs.twimg.com/media/Eue6KDtXMAMgMda?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1362262193820086272,17/02/21,24,161,1.8K,
,,@beeple,https://twitter.com/beeple/status/1388931374585876484,05/02/21,24,11,185,
,,@beeple,https://twitter.com/beeple/status/1424384208370380801,08/08/21,24,7,258,
great article on dynamic art!!  this is an inevitable evolution of art so discussions like this are very much welcomed!!!!!  ,,@beeple,https://twitter.com/beeple/status/1469510726213582851,12/10/21,24,51,283,
LFG!!!!!!!!!!!! ,https://pbs.twimg.com/media/FEaQ5bgX0Aw7Qyk?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1461159287972053000,17/11/21,24,83,646,
,,@beeple,https://twitter.com/beeple/status/1456369653865930755,11/04/21,24,18,306,
FUCKKKKKKKKKKKK ,,@beeple,https://twitter.com/beeple/status/1362225533426221064,17/02/21,23,34,438,
GENESIS_BLOCK.01,https://pbs.twimg.com/media/EtHWyI8XAAA03du?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1356101272504590336,31/01/21,23,295,2.8K,
Pumped af to talk with ,https://pbs.twimg.com/media/E2UlE8VWEAInsIZ?format=jpg&name=900x900,@beeple,https://twitter.com/beeple/status/1397622171174850562,26/05/21,23,34,439,
"Devon has always has always been there for the digital art community, let's do the same for her in this time of need...

 if there is anything you can do to help or spread the word, it could literally save a life.  ",,@beeple,https://twitter.com/beeple/status/1445915891737182208,06/10/21,23,299,837,
,https://pbs.twimg.com/media/FEgn9g7VQAIXbod?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1461480608526393348,18/11/21,23,54,390,
ok well I’m Sorry that’s frigg’n sweet as hell.  ,,@beeple,https://twitter.com/beeple/status/1408953901395726337,26/06/21,22,36,514,
 had a great time chatting with ,,@beeple,https://twitter.com/beeple/status/1401568722473586690,06/06/21,22,11,270,
,,@beeple,https://twitter.com/beeple/status/1424523442150416386,08/08/21,22,6,155,
5 MINUTES LEFT!!!!! ,,@beeple,https://twitter.com/beeple/status/1412092359811207171,07/05/21,22,17,203,
sat down to chat with the legendary Josh Baer last week in Basel. Super great talking about art and the state of the industry!!! ,,@beeple,https://twitter.com/beeple/status/1467941898811805704,12/06/21,22,19,245,
"Hahahhahaha, fuck it.  ",,@beeple,https://twitter.com/beeple/status/1363610493743751172,21/02/21,21,21,747,
SILVER LIFE,https://pbs.twimg.com/media/Et1qRVYXMAAB6yW?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1359360574107357185,02/09/21,21,101,1.3K,
 ,https://pbs.twimg.com/media/Etkx7zxXUAUstcr?format=jpg&name=900x900,@beeple,https://twitter.com/beeple/status/1358171671572668419,02/06/21,21,30,217,
YESSSSSSS.  ,,@beeple,https://twitter.com/beeple/status/1374132789088509960,22/03/21,21,9,198,
could not appreciate you vote of confidence more!!!  Will do everything in my power to make sure this was an amazing decision!! ,,@beeple,https://twitter.com/beeple/status/1395889819688087553,21/05/21,21,24,458,
"was great meeting, appreciate the kind words here brother!! Still early days. ",,@beeple,https://twitter.com/beeple/status/1431407242759262208,27/08/21,21,11,242,
ALPHA,https://pbs.twimg.com/media/EuKWiPEXMAAO92z?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1360815576164278273,13/02/21,20,179,1.9K,
FINITE RESOURCES,https://pbs.twimg.com/media/ErvmN3CXUAAAnuo?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1349926137917546497,14/01/21,20,224,2.3K,
Was a huge honor to chat sir!!!!  ,,@beeple,https://twitter.com/beeple/status/1372957153162563584,19/03/21,20,32,1.1K,
ONE HOUR LEFT!!!  ,,@beeple,https://twitter.com/beeple/status/1395730067112792067,21/05/21,20,50,486,
,https://pbs.twimg.com/media/E62TIEBXIBAIJr7?format=png&name=small,@beeple,https://twitter.com/beeple/status/1418193314189385730,22/07/21,20,39,286,
3 HOURS UNTIL LAUNCH ,,@beeple,https://twitter.com/beeple/status/1410964347476664322,07/02/21,20,30,237,
stay safe wagmi-san. ,https://pbs.twimg.com/media/E__XDcvVIAgUC9U?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1441165084269551622,23/09/21,20,44,348,
"

SECONDARY sales on open editions now at $1,299,956.59",https://pbs.twimg.com/media/Et_nqepWYA8EuNe?format=jpg&name=900x900,@beeple,https://twitter.com/beeple/status/1360060460461158404,02/11/21,19,40,376,
THE REIGN OF JOBI ,https://pbs.twimg.com/media/EsOfIgeVEAU8fk8?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1352099574807109633,20/01/21,19,146,1.7K,
THOUSAND YEAR EQUINOX,https://pbs.twimg.com/media/ErqoC5WW8AEqH-3?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1349576291721342984,13/01/21,19,195,2K,
KEEP MOVING,https://pbs.twimg.com/media/Era9o-uXMAUcYRN?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1348473811809804291,01/10/21,19,124,1.5K,
Was so great chatting with Roger!! ,https://pbs.twimg.com/media/FDMTX-pXoA4HtAc?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1455555821761355784,11/02/21,19,21,305,
HAHAHAHAHA!!!  fucking amazing work from ,,@beeple,https://twitter.com/beeple/status/1364041215474335746,22/02/21,18,30,326,
FUCK YES!!!  super badass!!!   would be amazing to see more experimentation around displaying ownership like this... ,,@beeple,https://twitter.com/beeple/status/1354455838631620614,27/01/21,18,75,704,
in clubhouse how to talk about the ⁦,,@beeple,https://twitter.com/beeple/status/1395517412536111107,20/05/21,18,24,241,
LEGEND,,@beeple,https://twitter.com/beeple/status/1470555366224240644,13/12/21,18,34,166,
YESSSS. ,,@beeple,https://twitter.com/beeple/status/1373769205489790977,21/03/21,17,9,223,
WOW ,,@beeple,https://twitter.com/beeple/status/1444112950516670468,01/10/21,17,33,339,
YES. ,,@beeple,https://twitter.com/beeple/status/1364952512613277708,25/02/21,16,10,229,
back in the house in 10 MIN ,https://pbs.twimg.com/media/EvEJbx3XIAUjBNF?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1364936773739110400,25/02/21,16,24,234,
,,@beeple,https://twitter.com/beeple/status/1353769112422506499,25/01/21,16,20,369,
B.20,https://pbs.twimg.com/media/EseIXm9XEAEuLoP?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1353200177734168577,23/01/21,16,88,1.2K,
THIS FRIDAY ,,@beeple,https://twitter.com/beeple/status/1410390954410799107,30/06/21,16,24,180,
 ,,@beeple,https://twitter.com/beeple/status/1410992682923696136,07/02/21,16,21,169,
THIS FRIDAY ,,@beeple,https://twitter.com/beeple/status/1410390954410799107,30/06/21,16,24,180,
9PM EST !!!! ,,@beeple,https://twitter.com/beeple/status/1364706755062693901,24/02/21,15,29,195,
SUNSET,https://pbs.twimg.com/media/EsEdXn-W8AEz7p5?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1351393699415130117,18/01/21,15,322,2.9K,
I'm discussing “BEEPLE: SS 2021 ,,@beeple,https://twitter.com/beeple/status/1388968369983004679,05/02/21,15,33,236,
,,@beeple,https://twitter.com/beeple/status/1363850820387749892,22/02/21,14,22,555,
HELLS YES ,,@beeple,https://twitter.com/beeple/status/1362160576122810368,17/02/21,14,21,328,
"for those already a bit deeper down the rabbit hole here, I really think this could be huge opportunity ",,@beeple,https://twitter.com/beeple/status/1351600888239030273,19/01/21,14,16,185,
INDUSTRIAL COMPLEX,https://pbs.twimg.com/media/Er_TVQdXAAIqqGh?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1351030938793353216,17/01/21,14,118,1.6K,
PUMPED to chat!! Let me know any questions you’d like answered!!!!! ,https://pbs.twimg.com/media/Erez4xvXEAIs4Xm?format=jpg&name=900x900,@beeple,https://twitter.com/beeple/status/1348744836304822275,01/11/21,14,13,181,
,,@beeple,https://twitter.com/beeple/status/1401235488598548486,06/05/21,14,4,115,
2 HOURS until the 1/1 auction closes from  ,,@beeple,https://twitter.com/beeple/status/1412065299000696838,07/05/21,14,16,165,
,https://pbs.twimg.com/media/FDTF_ekXsAMbV5i?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1456014706678931464,11/03/21,14,12,285,
REAL,https://pbs.twimg.com/media/Etwlg1HXcAEzcJd?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1359003250578624514,02/08/21,13,119,1.3K,
HAHAHAHHAHA ,https://pbs.twimg.com/media/EsBueo1XYAIGsfc?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1351286944748199936,18/01/21,13,31,684,
,https://pbs.twimg.com/media/E5K7lcTVgAICttn?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1410436080919191553,30/06/21,13,18,305,
 super dope!!!! Thanks much!!! ,,@beeple,https://twitter.com/beeple/status/1396922654481960960,24/05/21,13,23,322,
 amazing!!!! ,,@beeple,https://twitter.com/beeple/status/1412109328337756163,07/05/21,13,28,317,
,https://pbs.twimg.com/media/E5K7lcTVgAICttn?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1410436080919191553,30/06/21,13,18,305,
FUCK YES. ,https://pbs.twimg.com/media/Eu9Th45VgAU2AtD?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1364708366908547076,24/02/21,12,25,612,
not bad for $1 investment. ,,@beeple,https://twitter.com/beeple/status/1351219525950316545,18/01/21,12,36,346,
SUPER PUMPED to be a part of this!!! Will be a great opportunity for artists!!! ,https://pbs.twimg.com/media/EuwwAuiVIAIfYI6?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1363651042806800392,21/02/21,11,20,250,
OOOF.  bundle of 3 open editions —  “the pube collection”—  going for $540k ,https://pbs.twimg.com/media/EtqAhacWYAAUSs3?format=jpg&name=900x900,@beeple,https://twitter.com/beeple/status/1358539551837466632,02/07/21,11,10,142,
DECOMMISIONED,https://pbs.twimg.com/media/EtMiFE_WYAA38Fa?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1356465611757539329,02/01/21,11,75,1.1K,
come shout shit at my facehole!!!!!!!111  ,,@beeple,https://twitter.com/beeple/status/1362113982782447619,17/02/21,10,19,169,
"HAHAHAHAHAHA, amazing!!  definitely check out ",,@beeple,https://twitter.com/beeple/status/1347263829777014784,01/07/21,10,45,535,
,,@beeple,https://twitter.com/beeple/status/1427838036843376644,17/08/21,10,7,121,
 ,,@beeple,https://twitter.com/beeple/status/1360015209755267082,02/11/21,9,6,155,
DIRTY BABY,https://pbs.twimg.com/media/EtrdxkyXcAAt60_?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1358642086300516352,02/07/21,9,85,1K,
,,@beeple,https://twitter.com/beeple/status/1351948018744918016,20/01/21,9,68,795,
talking with @CryptoCobain and ,,@beeple,https://twitter.com/beeple/status/1362454002034765829,18/02/21,7,20,227,
 ,,@beeple,https://twitter.com/beeple/status/1362357937516277767,18/02/21,7,5,167,
FUCK YES!!!!! clubhouse 2PM EST today!!!!!!!!!!   ,,@beeple,https://twitter.com/beeple/status/1362080019967787010,17/02/21,7,15,144,
 ,,@beeple,https://twitter.com/beeple/status/1361786593233747970,16/02/21,6,4,112,
 ,,@beeple,https://twitter.com/beeple/status/1353103503540019200,23/01/21,6,1,72,
can't wait to get this shit in the hands of you ODBs!!!!! ,https://pbs.twimg.com/media/EtUCkhpXEAQ_F8h?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1357003224461553669,02/03/21,5,3,96,
SUPER GREAT intro to the cryptoart party!!!  ,https://pbs.twimg.com/media/Es6_EkNVcAIbnAG?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1355584294559895556,30/01/21,4,13,195,
,https://pbs.twimg.com/media/Er3q8ZOUwAEJllM?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1350592819002531843,16/01/21,3,12,138,
chatting now with ,,@beeple,https://twitter.com/beeple/status/1349086424776249351,01/12/21,3,12,95,
,,@beeple,https://twitter.com/beeple/status/1354166482163429377,26/01/21,2,10,141,
 ,,@beeple,https://twitter.com/beeple/status/1352045792454873088,20/01/21,2,1,62,
amazing and humbling.  ,,@beeple,https://twitter.com/beeple/status/1351368676402982914,18/01/21,2,,69,
7PM EST TONIGHT,,@beeple,https://twitter.com/beeple/status/1353054186280275968,23/01/21,1,7,98,
